passage_date,passage_time,passage_direction,species,body_depth,length_coefficient,total_length,life_stage,count,sex,ad_clip,fish_condition,id_certainty,silhouette_quality,video_quality,video_problems,vaki_trap,comments
12/12/2021,17:18:00,up,rbt,90,4.6,414,a,1,unk,yes,n/a,p,good,good,no,vaki,NA
12/12/2021,17:19:00,down,rbt,87,4.6,400,a,-1,unk,yes,n/a,p,fair,n/a,NA,vaki,NA
12/12/2021,18:50:00,up,rbt,100,4.6,460,a,1,m,yes,n/a,p,good,fair,no,vaki,NA
12/13/2021,17:34:00,up,rbt,89,4.6,409,a,1,unk,NA,n/a,vl,good,poor,tb,trap,NA
12/13/2021,19:50:00,up,rbt,106,4.6,488,a,1,unk,NA,n/a,vl,good,poor,tb,trap,NA
12/13/2021,19:54:00,down,rbt,84,4.6,386,a,-1,unk,NA,n/a,vl,poor,n/a,NA,trap,NA
12/13/2021,19:54:00,up,rbt,100,4.6,460,a,1,unk,NA,n/a,vl,fair,poor,tb,trap,NA
12/13/2021,20:00:00,down,rbt,85,4.6,391,a,-1,unk,NA,n/a,vl,fair,n/a,NA,trap,NA
12/13/2021,20:02:00,up,rbt,102,4.6,469,a,1,unk,NA,n/a,vl,good,poor,tb,trap,NA
12/13/2021,20:03:00,down,rbt,86,4.6,396,a,-1,unk,NA,n/a,vl,fair,n/a,NA,trap,NA
12/13/2021,20:36:00,up,rbt,105,4.6,483,a,1,unk,NA,n/a,vl,good,poor,tb,trap,NA
12/17/2021,10:54:00,up,rbt,82,4.6,377,a,1,unk,NA,n/a,l,fair,poor,tb,vaki,NA
12/20/2021,7:25:00,up,rbt,100,4.6,460,a,1,m,yes,n/a,p,fair,good,no,trap,NA
12/20/2021,8:00:00,up,rbt,75,4.6,345,a,1,unk,no,n/a,p,fair,good,no,trap,NA
12/20/2021,8:01:00,down,rbt,65,4.6,299,j,-1,unk,no,n/a,p,fair,n/a,NA,trap,NA
12/20/2021,12:36:00,up,rbt,88,4.6,405,a,1,unk,no,n/a,p,fair,good,no,trap,NA
12/20/2021,12:37:00,down,rbt,85,4.6,391,a,-1,unk,no,n/a,p,good,n/a,NA,trap,NA
12/22/2021,22:01:00,up,rbt,80,4.6,368,a,1,unk,yes,n/a,p,fair,fair,no,trap,NA
12/22/2021,22:30:00,down,rbt,68,4.6,313,a,-1,unk,yes,n/a,p,fair,n/a,NA,trap,NA
12/23/2021,11:37:00,up,rbt,82,4.6,377,a,1,unk,yes,n/a,vl,fair,poor,tb,vaki,NA
12/23/2021,17:25:00,up,rbt,92,4.6,423,a,1,unk,yes,n/a,vl,good,poor,tb,vaki,NA
12/24/2021,15:49:00,up,rbt,92,4.6,423,a,1,unk,yes,n/a,vl,fair,poor,tb,vaki,NA
12/29/2021,11:33:00,up,rbt,48,4.6,221,j,1,unk,NA,n/a,l,poor,poor,tb,vaki,NA
12/29/2021,12:41:00,up,rbt,93,4.6,428,a,1,unk,NA,n/a,l,fair,poor,tb,vaki,NA
12/29/2021,13:11:00,up,rbt,96,4.6,442,a,1,unk,NA,n/a,vl,fair,poor,tb,vaki,NA
12/30/2021,14:30:00,up,rbt,90,4.6,414,a,1,unk,NA,n/a,p,good,poor,tb,vaki,NA
1/18/2022,4:35:00,up,rbt,95,4.6,437,a,1,unk,yes,n/a,p,fair,good,no,trap,NA
1/18/2022,4:42:00,down,rbt,93,4.6,428,a,-1,unk,yes,n/a,p,fair,n/a,NA,trap,NA
1/22/2022,21:15:00,up,rbt,70,4.6,322,a,1,unk,no,n/a,p,good,good,no,trap,NA
1/22/2022,22:34:00,down,rbt,72,4.6,331,a,-1,unk,no,n/a,p,good,n/a,NA,trap,NA
1/29/2022,1:37:00,up,rbt,102,4.6,469,a,1,unk,NA,n/a,l,fair,poor,db,vaki,NA
2/5/2022,2:10:00,up,rbt,108,4.6,497,a,1,unk,yes,n/a,p,poor,fair,no,vaki,NA
2/9/2022,19:11:00,up,rbt,87,4.6,400,a,1,unk,no,n/a,vl,good,fair,no,vaki,NA
2/11/2022,17:43:00,up,rbt,102,4.6,469,a,1,unk,no,n/a,p,good,good,no,vaki,no scar present
2/11/2022,17:49:00,up,rbt,93,4.6,428,a,1,unk,no,n/a,p,poor,good,no,vaki,has small scar before dorsal fin
2/11/2022,17:49:00,down,rbt,99,4.6,455,a,-1,unk,no,n/a,p,fair,n/a,NA,vaki,NA
2/11/2022,18:08:00,up,rbt,104,4.6,478,a,1,unk,no,n/a,p,fair,good,no,vaki,NA
2/14/2022,10:56:00,up,rbt,80,4.6,368,a,1,m,no,n/a,p,good,good,no,vaki,NA
2/16/2022,9:18:00,up,rbt,40,4.6,184,j,1,unk,NA,n/a,vl,poor,good,no,vaki,NA
3/2/2022,22:46:00,up,rbt,80,4.6,368,a,1,unk,yes,n/a,p,good,fair,no,vaki,NA
3/2/2022,22:46:00,down,rbt,77,4.6,354.2,a,-1,unk,yes,n/a,p,fair,n/a,NA,vaki,NA
3/2/2022,22:48:00,up,rbt,77,4.6,354.2,a,1,unk,yes,n/a,p,fair,good,no,vaki,NA
3/2/2022,22:48:00,down,rbt,87,4.6,400.2,a,-1,unk,yes,n/a,p,poor,n/a,NA,vaki,NA
3/2/2022,22:48:00,up,rbt,62,4.6,285.2,j,1,unk,yes,n/a,p,poor,good,no,vaki,NA
3/14/2022,11:53:00,up,rbt,42,4.6,193.2,j,1,unk,no,n/a,p,fair,good,no,vaki,small fish can fit thru pickets
3/18/2022,11:31:00,up,rbt,47,4.6,216.2,j,1,unk,no,n/a,p,fair,good,no,vaki,NA
3/18/2022,14:53:00,down,rbt,53,4.6,243.8,j,-1,unk,no,n/a,p,poor,n/a,NA,vaki,NA
3/19/2022,7:43:00,up,rbt,52,4.6,239.2,j,1,unk,no,n/a,p,poor,fair,mp,vaki,NA
3/19/2022,7:43:00,up,rbt,52,4.6,239.2,j,1,unk,no,n/a,p,none,n/a,NA,vaki,inserted passage
3/19/2022,8:45:00,down,rbt,46,4.6,211.6,j,-1,unk,no,n/a,p,poor,n/a,NA,vaki,NA
3/19/2022,8:45:00,down,rbt,46,4.6,211.6,j,-1,unk,no,n/a,p,none,n/a,NA,vaki,inserted passage
3/19/2022,12:34:00,up,rbt,45,4.6,207,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/19/2022,12:43:00,up,rbt,40,4.6,184,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/19/2022,12:45:00,up,rbt,47,4.6,216.2,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/20/2022,7:23:00,up,rbt,45,4.6,207,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/20/2022,16:06:00,up,rbt,47,4.6,216.2,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/21/2022,1:38:00,up,rbt,81,4.6,372.6,a,1,unk,no,n/a,p,poor,good,no,vaki,NA
3/21/2022,1:39:00,down,rbt,75,4.6,345,a,-1,unk,no,n/a,vl,poor,n/a,NA,vaki,NA
3/21/2022,2:03:00,up,rbt,65,4.6,299,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/22/2022,8:15:00,up,rbt,45,4.6,207,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/26/2022,9:53:00,up,rbt,47,4.6,216.2,j,1,unk,no,n/a,p,poor,good,no,vaki,not found in trap - escaped
3/30/2022,15:21:00,up,rbt,47,4.6,216.2,j,1,unk,no,n/a,p,poor,fair,no,vaki,not found in trap - escaped
4/5/2022,14:01:00,up,rbt,52,4.6,239.2,j,1,unk,no,n/a,p,poor,good,no,vaki,trap opened at 1:30 pm; unable to remove first fyke panel
4/11/2022,11:43:00,up,rbt,72,4.6,331.2,a,1,unk,no,n/a,p,good,good,no,vaki,NA
4/12/2022,9:00:00,up,rbt,67,4.6,308.2,a,1,unk,no,n/a,p,good,good,no,vaki,NA
4/13/2022,19:44:00,up,rbt,67,4.6,308.2,a,1,unk,no,n/a,p,fair,good,no,vaki,NA
4/13/2022,19:46:00,down,rbt,55,4.6,253,j,-1,unk,no,n/a,vl,fair,n/a,NA,vaki,NA
4/14/2022,9:23:00,up,rbt,45,4.6,207,j,1,unk,no,n/a,p,poor,good,no,vaki,NA
4/14/2022,10:02:00,down,rbt,45,4.6,207,j,-1,unk,no,n/a,p,poor,n/a,NA,vaki,NA
4/15/2022,6:40:00,up,rbt,56,4.6,257.6,j,1,unk,no,ab,p,poor,good,no,vaki,scales missing; caudal fin erosion
4/15/2022,7:41:00,down,rbt,47,4.6,216.2,j,-1,unk,no,n/a,p,poor,n/a,NA,vaki,NA
4/17/2022,12:40:00,up,rbt,62,4.6,285.2,j,1,unk,no,n/a,p,fair,good,no,vaki,NA
4/17/2022,12:41:00,down,rbt,62,4.6,285.2,j,-1,unk,no,n/a,p,fair,n/a,NA,vaki,NA
4/18/2022,12:59:00,up,rbt,67,4.6,308.2,a,1,unk,no,n/a,p,poor,good,no,vaki,NA
4/18/2022,13:02:00,down,rbt,66,4.6,303.6,a,-1,unk,no,n/a,p,poor,n/a,NA,vaki,NA
4/18/2022,13:52:00,up,rbt,85,4.6,391,a,1,unk,no,n/a,p,fair,good,no,vaki,NA
4/18/2022,13:52:00,down,rbt,77,4.6,354.2,a,-1,unk,no,n/a,p,fair,n/a,NA,vaki,NA
4/24/2022,15:00:00,up,rbt,57,4.6,262.2,j,1,unk,no,n/a,p,poor,good,no,vaki,NA
5/15/2022,21:37:00,up,rbt,55,4.6,264,j,1,unk,no,n/a,p,poor,good,no,vaki,NA
